person,gender_Label,death_Label,job_Label,religion_Label,country_Label,language_Label
http://www.wikidata.org/entity/Q707945,male,natural causes,Bible translator,Catholic Church,United Kingdom,English
http://www.wikidata.org/entity/Q708334,male,natural causes,military personnel,Church of Greece,Greece,Modern Greek
http://www.wikidata.org/entity/Q708334,male,natural causes,politician,Church of Greece,Greece,Modern Greek
http://www.wikidata.org/entity/Q708334,male,natural causes,diplomat,Church of Greece,Greece,Modern Greek
http://www.wikidata.org/entity/Q708435,male,natural causes,writer,Catholic Church,Poland,French
http://www.wikidata.org/entity/Q708435,male,natural causes,writer,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q708435,male,natural causes,poet,Catholic Church,Poland,French
http://www.wikidata.org/entity/Q708435,male,natural causes,poet,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q708435,male,natural causes,geologist,Catholic Church,Poland,French
http://www.wikidata.org/entity/Q708435,male,natural causes,geologist,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q708435,male,natural causes,geographer,Catholic Church,Poland,French
http://www.wikidata.org/entity/Q708435,male,natural causes,geographer,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q708435,male,natural causes,philosopher,Catholic Church,Poland,French
http://www.wikidata.org/entity/Q708435,male,natural causes,philosopher,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q708435,male,natural causes,linguist,Catholic Church,Poland,French
http://www.wikidata.org/entity/Q708435,male,natural causes,linguist,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q709676,male,natural causes,writer,Catholic Church,Czech Republic,Czech
http://www.wikidata.org/entity/Q709676,male,natural causes,Catholic priest,Catholic Church,Czech Republic,Czech
http://www.wikidata.org/entity/Q715787,male,natural causes,businessperson,The Church of Jesus Christ of Latter-day Saints,United States of America,English
http://www.wikidata.org/entity/Q715787,male,natural causes,politician,The Church of Jesus Christ of Latter-day Saints,United States of America,English
http://www.wikidata.org/entity/Q715787,male,natural causes,lobbyist,The Church of Jesus Christ of Latter-day Saints,United States of America,English
http://www.wikidata.org/entity/Q719825,male,natural causes,Catholic priest,Catholic Church,Mexico,Spanish
http://www.wikidata.org/entity/Q724084,male,natural causes,writer,Catholic Church,France,French
http://www.wikidata.org/entity/Q724084,male,natural causes,painter,Catholic Church,France,French
http://www.wikidata.org/entity/Q724084,male,natural causes,explorer,Catholic Church,France,French
http://www.wikidata.org/entity/Q732135,male,natural causes,singer,Kristen,Indonesia,Indonesian
http://www.wikidata.org/entity/Q732135,male,natural causes,singer-songwriter,Kristen,Indonesia,Indonesian
http://www.wikidata.org/entity/Q732135,male,natural causes,songwriter,Kristen,Indonesia,Indonesian
http://www.wikidata.org/entity/Q737533,male,natural causes,politician,Catholic Church,Kingdom of France,Spanish
http://www.wikidata.org/entity/Q737533,male,natural causes,politician,Catholic Church,Kingdom of Navarre,Spanish
http://www.wikidata.org/entity/Q742978,male,natural causes,judge,Primitive Baptists,United States of America,English
http://www.wikidata.org/entity/Q742978,male,natural causes,politician,Primitive Baptists,United States of America,English
http://www.wikidata.org/entity/Q744098,male,natural causes,lawyer,Presbyterianism,United States of America,English
http://www.wikidata.org/entity/Q744098,male,natural causes,politician,Presbyterianism,United States of America,English
http://www.wikidata.org/entity/Q762958,male,natural causes,actor,Anglicanism,United Kingdom,English
